,target,id,date,flag,user,text,text_original
225937,0,1977746258,Sat May 30 21:37:02 PDT 2009,NO_QUERY,justanotherdork,"['wore', 'new', 'danc', 'shoe', 'night', 'danc', 'walk', 'break', 'blister', 'ouuuch']",I wore my new dancing shoes all night dancing/walking/breaking them in and I have blisters  ouuuch
973002,4,1832771342,Sun May 17 21:27:50 PDT 2009,NO_QUERY,hbraum,"['thx', 'look', 'forward', 'go', 'good', 'long', 'vacat', 'outsid', 'kansa']","@J_Nellie thx  looking forward to go a good and long....! vacation! outside kansas, for once!"
19723,0,1556919592,Sun Apr 19 01:00:53 PDT 2009,NO_QUERY,Schwegler,"['twitter', 'four', 'think', 'problem']",@haleycrain I'm up and on Twitter at four AM in D.C.... I think I have a problem. 
666895,0,2245438511,Fri Jun 19 16:07:58 PDT 2009,NO_QUERY,HL89,"['work', 'aboustli', 'gut', 'mate', 'keep', 'rub', 'youtub', 'xxx', 'love', 'queen', 'melodi', 'xxx']",@ronanofficial I had to work aboustly gutted my mate when and keeps rubbing it in! Youtubing you all  !! xxx Love the Queen melody! xxx
1255397,4,1997273633,Mon Jun 01 16:33:37 PDT 2009,NO_QUERY,CanadasMichelle,"['weird', 'way', 'hope', 'mean', 'go', 'give', 'us', 'real', 'isl', 'esm', 'show']",Now in a weird way I hope so !  @Ginger_Swan@SpankRansom Does that mean they're going to give us the real Isle Esme show now? ;)
882866,4,1686041545,Sun May 03 03:26:53 PDT 2009,NO_QUERY,shannonminion,"['yay', 'good', 'girli']",@lickmycupcakes Yay. Good girlie 
679443,0,2249231855,Fri Jun 19 21:57:23 PDT 2009,NO_QUERY,lindyjordan,[],@Dmizzle12 me too. 
538257,0,2199031752,Tue Jun 16 16:55:32 PDT 2009,NO_QUERY,Gamerminx,"['uber', 'bum', 'xbox', 'red', 'ring', 'death']",is uber bummed.  Her XBox 360 has the red ring of death 
1274868,4,2001020564,Mon Jun 01 23:36:36 PDT 2009,NO_QUERY,jnance2,"['got', 'ugh', 'headach', 'etc', 'wish', 'busi', 'open', 'earlier']","got up at 6:30...ugh headache, etc. wish businesses opened earlier. "
776213,0,2322069033,Wed Jun 24 22:00:07 PDT 2009,NO_QUERY,xanitie,"['ok', 'everyon', 'watch', 'cop', 'feel', 'like', 'im', 'miss', 'someth', 'cool']",@johncmayer @DanellD @joshgroban ok does everyone watch cops?!  I feel like im missing out on something cool 
1480048,4,2066790581,Sun Jun 07 11:10:36 PDT 2009,NO_QUERY,celineaura,"['sleep', 'lto', 'laterrr', 'love', 'friendster', 'mani', 'chismi', 'hahahaha', 'good', 'mornight', 'tweepl', 'game', 'hr']",should sleep NOW. LTO laterrr. i love friendster. so many CHISMIS!! hahahaha! good mornight tweeple!  and game 2 in 8 hrs?
1517097,4,2175795749,Mon Jun 15 02:01:24 PDT 2009,NO_QUERY,dylanaddict,"['saddest', 'person', 'text', 'tell', 'sad', 'life', 'get', 'noth', 'right', 'she', 'sad']","the saddest person is texting me telling me about how sad my life is and is getting nothing right, now shes sad "
1425068,4,2058980895,Sat Jun 06 16:00:43 PDT 2009,NO_QUERY,Julie0409,"['asian', 'market', 'get', 'stuff', 'aunt', 'asian', 'cook']",At the asian market getting stuff. Then off to my aunt's for an asian cook out 
483713,0,2180493507,Mon Jun 15 10:32:46 PDT 2009,NO_QUERY,DJDal,"['watch', 'shutter', 'absolutli', 'shite', 'haha']",Watching shutter... Absolutly shiting myself  haha
460984,0,2169495554,Sun Jun 14 14:35:54 PDT 2009,NO_QUERY,kipbabbitt,"['slept', 'church']",Slept through church 
890115,4,1687935686,Sun May 03 09:57:08 PDT 2009,NO_QUERY,coffincat,"['gave', 'download', 'jkaii', 'ja', 'mac']",gave up: downloading JKAII:JA For Mac 
279204,0,1991727207,Mon Jun 01 07:33:27 PDT 2009,NO_QUERY,l3ssthanthree,"['zoobar', 'amp', 'delish', 'done', 'studi', 'watch', 'season', 'final', 'hill', 'lc', 'last', 'show']",Zoobar w/K &amp; S was delish. Done studying. Watching the season finale of the hills. LC's last show 
632290,0,2232621276,Thu Jun 18 20:09:45 PDT 2009,NO_QUERY,crystal2kaye,"['watch', 'ant', 'size', 'tv', 'ud', 'need', 'tini', 'lil', 'ant', 'eye', 'like', 'ant', 'lol']",@dangerousdaven how do u watch n ant size tv? Ud need tiny lil ant eyes! I don't like ants!  lol!!!!
875617,4,1680812299,Sat May 02 12:33:12 PDT 2009,NO_QUERY,mamalana122,"['gonna', 'enjoy', 'littl', 'bit', 'sunshin']",gonna enjoy a little bit of sunshine 
80500,0,1752346049,Sat May 09 21:40:26 PDT 2009,NO_QUERY,chillyphilly,"['keep', 'get', 'load', 'error', 'start', 'quickfreedom']",I keep getting a load error when I start QuickFreedom 
620862,0,2228563496,Thu Jun 18 14:35:53 PDT 2009,NO_QUERY,MiaLee30,"['find', 'strang', 'marc', 'move', 'away', 'two', 'week', 'person', 'know', 'cheer']","finds it strange, how marc is moving away in two weeks, and is the only person who knows how to cheer me up! "
82052,0,1752932418,Sat May 09 23:29:46 PDT 2009,NO_QUERY,smithcnn,"['drat', 'batteri', 'die', 'microphon']",Drat!  Battery died in my microphone. 
182642,0,1967198907,Fri May 29 19:08:54 PDT 2009,NO_QUERY,ilovejamesryan,"['ummmmmm', 'ok', 'thank', 'guess']",@ballhard55 ummmmmm..............ok thanks i guess 
1301923,4,2007976978,Tue Jun 02 13:26:13 PDT 2009,NO_QUERY,haileyallyce,"['spam', 'myspac', 'one', 'wait', 'twitter', 'could', 'write']",@Dannymcfly We should spam his myspace that is if he has one. Or wait does he have a twitter? We could all write him there 
930597,4,1770547113,Mon May 11 21:38:04 PDT 2009,NO_QUERY,brightondoll,"['sideway', 'heart']",@Hans_Karl it's a sideways heart 
727173,0,2262761139,Sat Jun 20 23:10:38 PDT 2009,NO_QUERY,tessamontoya,"['miss', 'dad']",I miss you dad 
1348800,4,2045031569,Fri Jun 05 10:08:19 PDT 2009,NO_QUERY,plosson,"['sad', 'profession', 'someday', 'realli', 'like', 'share', 'quot', 'corpor', 'quot', 'bullshit', 'read', 'everyday']",it's sad I am professional but someday i'd really like to share some of the &quot;corporate&quot; bullshit I have to read everyday 
825627,4,1556510879,Sat Apr 18 23:07:32 PDT 2009,NO_QUERY,macmuso,"['ah', 'ye', 'rememb', 'cute', 'video', 'clip', 'thank']","@ManuelaW ah yes, I remember!  and it's a cute video clip! thank you "
859984,4,1676251968,Fri May 01 21:30:27 PDT 2009,NO_QUERY,_iDANCE19,"['everybodi', 'hope', 'parti', 'hard', 'xoxo']",What's everybody doing? Hope your not partying too hard  xoxo
1248466,4,1995830663,Mon Jun 01 14:06:48 PDT 2009,NO_QUERY,henrywass,"['play', 'footbal', 'score', 'im', 'happi', 'gunna', 'watch', 'one', 'tree', 'hill']","just played some football, i scored a few so im happy, now gunna watch some one tree hill "
137125,0,1880253467,Fri May 22 00:36:06 PDT 2009,NO_QUERY,craiguk,"['haul', 'ass', 'bed', 'one', 'day', 'rotat', 'yesterday', 'earli', 'start', 'confus', 'littl', 'brain', 'though']",Hauling my ass out of bed for my one day rotation. Yesterday's early start has confused my little brain though 
1551451,4,2184088024,Mon Jun 15 15:24:17 PDT 2009,NO_QUERY,newO_nyboR,"['bed', 'night']",Off to bed. Night all  x
1167594,4,1980065234,Sun May 31 05:33:40 PDT 2009,NO_QUERY,vintagedork,"['ihu', 'english', 'coursework', 'ilu', 'tilli', 'wall']","IHU, English coursework. ILU, Tilly and the Wall. "
172477,0,1963583565,Fri May 29 12:56:43 PDT 2009,NO_QUERY,limeice,"['dayem', 'comput']",@leztah The dayem computer  #twpp
662148,0,2243506621,Fri Jun 19 13:32:11 PDT 2009,NO_QUERY,lLaLaxol,"['yooo', 'im', 'hungrier', 'mothafukaaaaa', 'omq']",yooo Im hungrier than a mothafukaaaaa omq! 
1001124,4,1880070554,Fri May 22 00:00:30 PDT 2009,NO_QUERY,Cogiva,"['stag', 'weekend', 'bank', 'holiday', 'chanc']","@richardpbacon Is it stag weekend bank holiday, by any chance? "
1084661,4,1969029744,Fri May 29 22:50:29 PDT 2009,NO_QUERY,Trinity969,"['ok', 'bed', 'probabl', 'sleep', 'sometim', 'kid', 'wake', 'meani', 'lol', 'goodnight']",ok I am off to bed should probably sleep sometime kids will wake me up..meanies lol Goodnight!  #LOFNOTC
1434777,4,2060684870,Sat Jun 06 19:22:42 PDT 2009,NO_QUERY,Vickeee,"['great', 'night', 'last', 'night', 'tri', 'subsolo']",had a great night last night  you have to try subsolo!
360693,0,2046514753,Fri Jun 05 12:17:27 PDT 2009,NO_QUERY,m_a_e_e,"['want', 'cat', 'back']",i want my cat back 
1163415,4,1979673483,Sun May 31 04:02:33 PDT 2009,NO_QUERY,desi,"['yep', 'get', 'hang', 'twitter', 'come', 'shortli', 'promis']",@coffeebistro yep you are getting the hang of twitter  I am coming over shortly as promised
207472,0,1973490026,Sat May 30 11:15:00 PDT 2009,NO_QUERY,Maydadiva,"['morn', 'twitt', 'world', 'hate', 'weather', 'happen', 'california', 'sun']",Morning twitt world......I hate this weather....what happened to the California sun..... 
46746,0,1677481016,Sat May 02 02:18:15 PDT 2009,NO_QUERY,mondaymina,"['sleep', 'earlier', 'day']",i don't sleep earlier than 3 am these days 
397488,0,2056638398,Sat Jun 06 11:30:56 PDT 2009,NO_QUERY,ACbabyyy,"['get', 'readi', 'soon', 'hate', 'work']",I have to get ready soon  hate work
867702,4,1677812556,Sat May 02 04:07:20 PDT 2009,NO_QUERY,KristenCampisi,"['mornin', 'lay', 'sin', 'eat', 'cinnamon', 'roll']",@dannywood Mornin' D  Lay it on me...was it 4...5..6?? Or are you sinning this am and eating a cinnamon roll?? 
64530,0,1688809040,Sun May 03 11:58:24 PDT 2009,NO_QUERY,danger534,"['omj', 'total', 'forgot', 'school', 'tomorrow', 'want', 'go']","@nadinka22 omj i totally forgot there is school tomorrow. no, i don't want to go "
859326,4,1676031373,Fri May 01 20:55:27 PDT 2009,NO_QUERY,elliottback,"['tsa', 'thousand', 'stand', 'around']",TSA: Thousands Standing Around  #tsa
1228580,4,1991207167,Mon Jun 01 06:36:32 PDT 2009,NO_QUERY,LostMarilyn,"['quick', 'visit', 'twitter', 'keep', 'call', 'back', 'smile', 'see', 'later']","That was just a quick visit, twitter you keep calling me back-why? Smiles, see you later "
127173,0,1834669874,Mon May 18 03:48:14 PDT 2009,NO_QUERY,sicknastyemily,"['ugh', 'woke', 'late', 'leg', 'still', 'hurt', 'charli', 'hors', 'saturday', 'afternoon', 'haha', 'realli', 'want', 'food', 'im', 'alreadi', 'late']","Ugh i woke up so late. My leg still hurts from that charlie horse saturday afternoon. Haha. I really want food, but im already late. "
886169,4,1686662584,Sun May 03 06:19:19 PDT 2009,NO_QUERY,Itxi_Itx,['thank'],@Eyglo thanks!!!! 
33788,0,1564602916,Mon Apr 20 04:13:38 PDT 2009,NO_QUERY,SouthTxSun,"['good', 'morn', 'twitter', 'come', 'weekday', 'go', 'slow', 'weekend', 'go', 'fast']",Good morning twitters! How come our weekdays go so slow but weekends go so fast 
953569,4,1824674529,Sun May 17 02:25:34 PDT 2009,NO_QUERY,stuartshields,"['juli', 'st', 'show', 'run', 'success', 'busi', 'without', 'reli', 'quot', 'tv', 'quot', 'quot', 'newspap', 'quot', 'ad']",July 1st I will show you how to run a successful business without relying on &quot;Tv&quot; &quot;Newspaper&quot; ads 
1053758,4,1961785859,Fri May 29 10:02:32 PDT 2009,NO_QUERY,brownymix13,"['ok', 'mayb', 'true', 'new', 'york', 'ave', 'frequent', 'land', 'properti', 'haha']",@billbeckett ok so maybe its true. but new york ave is the other most frequently landed on property. haha 
173079,0,1963869515,Fri May 29 13:22:27 PDT 2009,NO_QUERY,lmerrill,"['citi', 'offici', 'smell', 'like', 'dead', 'fish']",The city officially smells like dead fish 
91401,0,1759500561,Sun May 10 19:21:03 PDT 2009,NO_QUERY,valeriej,"['feel', 'pain', 'two', 'huge', 'test', 'tomorrow', 'feel', 'prepar']",@crazicrystal I feel your pain. Two huge test tomorrow and I don't feel at all prepared. 
1063772,4,1964544543,Fri May 29 14:24:25 PDT 2009,NO_QUERY,audreychristine,"['live', 'windi', 'citi', 'heartbeat', 'fun', 'break', 'leg']","If I lived in the windy city, I'd be there in a heartbeat! Have fun and break a leg! "
1324063,4,2014969148,Wed Jun 03 03:17:04 PDT 2009,NO_QUERY,ramdomthoughts,"['safe', 'trip', 'amp', 'love', 'day']",@emclev Have a safe trip &amp; lovely day 
1503632,4,2072011129,Sun Jun 07 20:14:56 PDT 2009,NO_QUERY,saill,"['yeah', 'take', 'good', 'care', 'mayb', 'bath', 'glass', 'wine', 'talk', 'walk', 'soon']",@elutz  Yeah. Take good care of yourself. Maybe a bath and a glass of wine. And talk/walk as soon as you're up for it...
1464004,4,2064190638,Sun Jun 07 05:31:18 PDT 2009,NO_QUERY,itsashleydalton,"['nxt', 'time', 'sunni', 'im', 'goingget', 'pocket', 'full', 'sunshin', 'save', 'ita', 'raini', 'day']","nxt time its sunny, im going2get a pocket full of sunshine n save it4a rainy day "
976920,4,1833686117,Mon May 18 00:06:19 PDT 2009,NO_QUERY,millastrellas,"['kareok', 'bohemian', 'rhapsodi', 'chri']",i just did kareoke to bohemian rhapsody with chris. 
823658,4,1556039352,Sat Apr 18 21:27:06 PDT 2009,NO_QUERY,ronaldorivera,"['music', 'good', 'stress', 'reliev']",Music is a good stress reliever 
1257057,4,1997617081,Mon Jun 01 17:09:41 PDT 2009,NO_QUERY,donnyosmondluv1,"['follow', 'thank', 'much', 'make', 'happi', 'see', 'anoth', 'person', 'follow', 'tee', 'hee']",to all followers : THANK YOU SO MUCH  it makes me happy when i see another person following me. tee hee )
990396,4,1834986844,Mon May 18 04:49:01 PDT 2009,NO_QUERY,KingBee71,"['congrat', 'new', 'statu', 'einar']","@EinarI congrats on your new status, Einar "
1589448,4,2191236101,Tue Jun 16 04:50:11 PDT 2009,NO_QUERY,LSUAaron,"['love', 'channel', 'siriu', 'xm', 'could', 'listen', 'day']",@liketotally80s I love those channels on Sirius XM!  I could listen to the '80s all day... 
39465,0,1573537706,Tue Apr 21 01:38:38 PDT 2009,NO_QUERY,Fifi1976,"['good', 'morn', 'sunshin', 'go']",Good Morning! Were'd the sunshine go 
1353082,4,2046638223,Fri Jun 05 12:28:30 PDT 2009,NO_QUERY,HappyLotus,"['smile', 'thing', 'mutual', 'go', 'flow', 'easier', 'think', 'mayb', 'post', 'one', 'day']","@lance02 The smiling thing is mutual!  As for going with the flow, it is easier than you think. Maybe I will do a post on it one day."
903649,4,1694665564,Mon May 04 03:37:53 PDT 2009,NO_QUERY,DarthKeyhole,"['laze', 'bank', 'holiday', 'law']",@grekwood laze about ! It's. The bank holiday law 
1385055,4,2052712435,Sat Jun 06 01:43:52 PDT 2009,NO_QUERY,YepYourGay,"['love', 'lose', 'voic', 'tri', 'sing']","Don't you just lovee losing your voice, then try and sing? I do "
748949,0,2284742564,Mon Jun 22 14:15:34 PDT 2009,NO_QUERY,roflitsmel,"['salvat', 'armi', 'thrift', 'store', 'found', 'amaz', 'sweater', 'vest', 'flannel', 'fuck', 'men', 'xl']",At the salvation army thrift store... found the most amazing sweater vests and flannel but they're fucking mens xl 
1460848,4,2063881072,Sun Jun 07 04:26:25 PDT 2009,NO_QUERY,milliontwits,"['heh', 'diet', 'tend', 'basic', 'like', 'lay', 'donut', 'month']","@sheehlb01 Heh, my diets tend to be basic - like laying off the donuts for a month "
702215,0,2255332991,Sat Jun 20 11:06:22 PDT 2009,NO_QUERY,eviltomnook,"['email', 'ilik', 'quot', 'might', 'giant', 'post', 'concert', 'near', 'quot', 'locat', 'st', 'loui', 'near', 'like']",email from ilike: &quot;They Might Be Giants posted a concert near you!&quot; the location? st. louis. not as near me as i'd like it to be 
530194,0,2195820531,Tue Jun 16 11:38:54 PDT 2009,NO_QUERY,BoutiqueKarma,"['think', 'go', 'bail', 'shop', 'sydney', 'go', 'nap', 'speak', 'done']",@truegemmie  I think I'm going to have to bail on shopping. Sydney is only going down for a nap now   I'll speak to you when you are done
1472033,4,2065314775,Sun Jun 07 08:20:31 PDT 2009,NO_QUERY,supremes,"['hoodi', 'iron', 'maiden', 'seem', 'super', 'glu', 'bodi', 'get', 'worth', 'xxxxxxxxxxxxxxxxxxxx']",@EJLLL some hoody with iron maiden all over it seems to be super glued to my body. just getting your £50s worth  xxxxxxxxxxxxxxxxxxxx
665716,0,2245006509,Fri Jun 19 15:31:24 PDT 2009,NO_QUERY,angy_jb_cyrus,"['leav', 'tweet', 'martita', 'camila', 'sofia', 'year', 'sinc', 'death', 'die', 'car', 'accid']","@mileycyrus can you leave a tweet for martita, Camila and Sofia? is now a year since his death, they died in a car accident "
448036,0,2068855166,Sun Jun 07 14:49:21 PDT 2009,NO_QUERY,JamieLeann215,"['finish', 'help', 'move', 'buncha', 'stuff', 'im', 'wait', 'lay', 'neighbor', 'love', 'offici']",just finished helping @jaykpurdy move a buncha stuff. now im waiting to lay out w/ @terranicole75 . the neighbor love is officially over 
144754,0,1882039572,Fri May 22 06:06:28 PDT 2009,NO_QUERY,Fulla101,"['mph', 'till', 'hit', 'traffic']",130mph till we hit traffic  http://twitgoo.com/7aiu
707874,0,2257134928,Sat Jun 20 13:51:03 PDT 2009,NO_QUERY,snarkylady,"['offic', 'stop', 'name', 'number', 'birthdat', 'file', 'report', 'child', 'neglect', 'dcf']","Officer stopped by for our names, numbers and birthdates.  Filing a report of child neglect with DCFS.  "
189531,0,1969155973,Fri May 29 23:10:54 PDT 2009,NO_QUERY,simpliizity,"['miss', 'badli']",Missing you so badly 
939580,4,1793706269,Thu May 14 03:42:29 PDT 2009,NO_QUERY,One_StepCloser,"['photo', 'sway', 'sway', 'shaun', 'audio']","Photo: Sway Sway Shaun, Your So Audio.  http://tumblr.com/xke1s32zz"
525197,0,2193780055,Tue Jun 16 08:55:16 PDT 2009,NO_QUERY,SunnyLikeThis,"['itun', 'work']",My iTunes is not working 
413219,0,2060542167,Sat Jun 06 19:06:00 PDT 2009,NO_QUERY,KristaDeAnne,"['im', 'gunna', 'miss']",@pinkstar1409 im gunna miss you 
1573069,4,2189035355,Mon Jun 15 23:05:48 PDT 2009,NO_QUERY,aalmiray,['talk'],@wmacgyver now you're talking 
1081259,4,1968433000,Fri May 29 21:25:38 PDT 2009,NO_QUERY,larissaa,"['ooh', 'yay', 'thank', 'give', 'blank', 'dvd', 'woot']",@goofyfootkush ooh yay thanks  i'll give you the blank dvds woot
1443410,4,2062120515,Sat Jun 06 22:23:09 PDT 2009,NO_QUERY,merisssa,"['love', 'banana', 'bread']",@fivecorners604 i love banana bread! 
92331,0,1759996426,Sun May 10 20:25:30 PDT 2009,NO_QUERY,Wesjh73,"['miss', 'girl', 'know', 'fun', 'mother', 'day', 'mom', 'rest', 'famili', 'though']",I miss my girl!  I know she's having a fun Mother's Day with her mom and rest of family though!
446811,0,2068526909,Sun Jun 07 14:14:03 PDT 2009,NO_QUERY,NRay7882,"['sick', 'cannot', 'make', 'nin', 'ja', 'show', 'sub']",@Bellabee is sick and cannot make the NIN/JA show.  @aurorasays is subbing in.
1199792,4,1985367534,Sun May 31 16:58:20 PDT 2009,NO_QUERY,heykim,"['much', 'appreci', 'reciev', 'gift', 'love', 'sure']",@Flawless326  so much appreciated by those who recieve your gifts of love! i am sure! 
774136,0,2321414176,Wed Jun 24 21:01:22 PDT 2009,NO_QUERY,paigeashleylove,"['feel', 'well', 'go', 'bed']","not feeling well, going to bed "
243771,0,1981622127,Sun May 31 09:32:38 PDT 2009,NO_QUERY,Cejaym,"['cold', 'annoy', 'mean', 'week', 'worth', 'sound', 'terribl', 'radio']","I have a cold  so annoying, means a weeks worth of sounding terrible on the radio "
314447,0,2001974096,Tue Jun 02 02:43:01 PDT 2009,NO_QUERY,BecReedman,"['link', 'work']",@toddjustice your link didn't work 
1323254,4,2014885742,Wed Jun 03 03:00:35 PDT 2009,NO_QUERY,Dutchrudder,"['thank', 'ask', 'trev', 'got', 'heart', 'gold']","@trevward thanks for asking trev ,,, u got a heart of gold "
434615,0,2065237950,Sun Jun 07 08:10:59 PDT 2009,NO_QUERY,JAKAZiD,"['previou', 'girlfriend', 'could', 'fathom', 'inner', 'work', 'bittorr', 'either']",@Shireenx My previous girlfriend could not fathom the inner workings of BitTorrent either. 
556021,0,2204189334,Wed Jun 17 01:33:24 PDT 2009,NO_QUERY,frogprincessSLK,"['super', 'sad', 'day', 'last', 'day', 'harlaxton', 'pari', 'london', 'home']",super sad day....last day in Harlaxton  Paris and London then home
526820,0,2194408588,Tue Jun 16 09:45:20 PDT 2009,NO_QUERY,AmbyPaine,"['need', 'new', 'comput', 'sound', 'crash', 'know', 'get', 'back', 'alway', 'someth', 'new']","I need a new computer, now the sound has crashed, and I don't know how to get it back. It's always something new. "
988037,4,1834725683,Mon May 18 04:00:01 PDT 2009,NO_QUERY,hellorachael,"['haha', 'legend']","@Jayandtheboys Haha, what legends  x"
1459364,4,2063745934,Sun Jun 07 03:54:48 PDT 2009,NO_QUERY,tomgallacher89,"['get', 'readi', 'work', 'look', 'forward', 'love', 'qi', 'night', 'girl']",Getting ready for work and then looking forward to a lovely QI night in with my girl 
88351,0,1754841521,Sun May 10 07:32:27 PDT 2009,NO_QUERY,trakklaya,"['mom', 'grandmoth', 'happi', 'mother', 'day', 'love', 'amp', 'miss']",R.I.P. to my Mom (1/15/30-1/23/75) and my Grandmother (12/22/1904-12/3/2007). Happy Mother's Day. I love you &amp; miss you....... 
402486,0,2057950477,Sat Jun 06 13:58:35 PDT 2009,NO_QUERY,rodesa,"['muy', 'bien', 'min', 'walk', 'obey', 'ob']","@luismtzroman  muy bien! I did 45 min. for 5K, walking  but  I have 2 obey my OB"
467963,0,2175895288,Mon Jun 15 02:18:38 PDT 2009,NO_QUERY,Danishbrunette,"['pretti', 'sure', 'better', 'would', 'never', 'anywher', 'near', 'get', 'suck', 'bad', 'teacher', 'wick']",@xSilja I am pretty sure you are better than me. I would never be anywhere near getting 10. I suck so bad and my teacher is wicked 
1125039,4,1974774547,Sat May 30 13:49:11 PDT 2009,NO_QUERY,mikeySTRENGTH,"['pictur', 'quizno', 'also', 'love', 'yeewwwww']",http://twitpic.com/6a8z2 - Picture of quiznos. Also for @butterflykissx2  I love yeewwwww
1511341,4,2175080571,Mon Jun 15 00:02:13 PDT 2009,NO_QUERY,carolineanne22,"['ahhh', 'see', 'today', 'go', 'london', 'hour']",@nickjonas AHHH I'm seeing you today  going to london in 2 hours 
706754,0,2256784061,Sat Jun 20 13:17:56 PDT 2009,NO_QUERY,thecaffeinatrix,"['almost', 'nobodi', 'intimid', 'hairdress', 'alway', 'might', 'get', 'hair', 'cut', 'year']",@herbadmother Almost nobody intimidates me but hairdressers? Always  That might be why I only get my hair cut about 2x a year.
865796,4,1677520034,Sat May 02 02:31:07 PDT 2009,NO_QUERY,emshelly,"['got', 'phone', 'love', 'phone', 'mod', 'phone', 'broke', 'phone', 'curs', 'phone', 'googl', 'phone', 'fix', 'phone', 'happi']","Got phone, loved phone, modded phone, broke phone. Cursed phone, googled phone, fixed phone - happy "
1352856,4,2046591478,Fri Jun 05 12:24:19 PDT 2009,NO_QUERY,raindropps,"['love', 'dog', 'kinda', 'talk', 'vomit']",If you don't love dogs this kinda of talk is vomitous 
1429476,4,2059747313,Sat Jun 06 17:33:22 PDT 2009,NO_QUERY,gidget256,"['home', 'make', 'margarita', 'taco']",is at home making margaritas and tacos 
1557003,4,2185490785,Mon Jun 15 17:27:41 PDT 2009,NO_QUERY,madpierrot,"['cool', 'immatur', 'year', 'old']","@cherryrock It's cool, I'm an immature 21-year-old. "
1251812,4,1996578356,Mon Jun 01 15:19:22 PDT 2009,NO_QUERY,evertino,"['way', 'someon', 'need', 'know', 'someth', 'poken', 'want', 'buy', 'poken', 'visit', 'poken', 'shop', 'de', 'special', 'deal', 'friend']",By the way: if someone needs to know something about Poken or wants to buy a Poken: visit poken-shop.de Special Deals for my friends 
1507921,4,2174570343,Sun Jun 14 22:50:02 PDT 2009,NO_QUERY,LittleMissBleep,['hilari'],hilarious 
1230015,4,1991478192,Mon Jun 01 07:06:41 PDT 2009,NO_QUERY,daveizzle,"['go', 'first', 'get', 'iphon', 'tattoo', 'mayb', 'appl', 'logo', 'dare']",@reneritchie So who is going to be the first to get an iPhone tattoo? Or maybe an Apple logo?  dare you! 
1014088,4,1881394490,Fri May 22 04:32:08 PDT 2009,NO_QUERY,_r3b3cca_123,"['wish', 'luci', 'good', 'luck']",wishes lucy good luck 
574026,0,2210193238,Wed Jun 17 11:16:57 PDT 2009,NO_QUERY,omgitsn33ps,"['need', 'least', 'exam', 'get', 'year']",@nourez but i need at least a B on the exam to get a B- for the year 
1086629,4,1969342135,Fri May 29 23:44:13 PDT 2009,NO_QUERY,diana_jk,"['mira', 'mesa', 'watch', 'believ', 'show', 'sold', 'yaayyy', 'soo', 'excit']",In mira mesa about to watch UP! Can't believe the 930 show was sold out! Yaayyy  soo excited!
1420325,4,2058128804,Sat Jun 06 14:19:22 PDT 2009,NO_QUERY,erikamelissa,"['gonna', 'take', 'nap', 'amp', 'get', 'readi', 'gonna', 'boo', 'tuesday']",gonna take a nap &amp; then get ready..gonna be boo'd up until tuesday 
674139,0,2247704230,Fri Jun 19 19:29:54 PDT 2009,NO_QUERY,khasidyjonas,"['day', 'fun', 'nicol', 'leav', 'tho', 'alexa', 'parti', 'morro', 'home', 'sunday', 'text', 'lauren', 'devin']","2day was fun, nicole had 2 leave tho  alexas party 2morro. then home sunday. texting lauren and devin"
446705,0,2068493694,Sun Jun 07 14:10:33 PDT 2009,NO_QUERY,KryssyNicole,"['even', 'tri', 'one', 'day', 'tri', 'upload', 'pictur', 'took', 'like', 'hr', 'liter', 'bberri', 'pic', 'big']",@lookitsria don't even try! one day i tried to upload a picture and it took like 8 hrs literally! bberry pics are too big 
415669,0,2061125206,Sat Jun 06 20:13:42 PDT 2009,NO_QUERY,Tiffz94,"['ok', 'meant', 'studi', 'today', 'oooppp']","Ok was meant to study today, but.......I didn't  oooppps"
750313,0,2285549299,Mon Jun 22 15:16:13 PDT 2009,NO_QUERY,HiPhaedra,"['cours', 'marshal', 'mean', 'cheer', 'anyon', 'race', 'guess', 'hard']",@ashric If I'm a course marshall does that mean I can't cheer for anyone during the race? I guess not. That will be hard 
841229,4,1560006019,Sun Apr 19 12:36:20 PDT 2009,NO_QUERY,jester,"['well', 'guess', 'whole', 'articl', 'could', 'torn', 'apart', 'go', 'post']","@newdemographic Well, I guess the whole article could be torn apart... are you going to post about it?! "
806800,4,1468883936,Tue Apr 07 04:13:55 PDT 2009,NO_QUERY,chimmykins,"['want', 'watch', 'twilight', 'go', 'hairdress', 'soon', 'sigh', 'get', 'back', 'quot', 'anim', 'attack', 'quot', 'swoon']","... Wanting to watch Twilight again, but I'm going to the hairdressers soon. *sigh*... When I get back?!  &quot;Animal Attack&quot; Swoon"
1085375,4,1969163179,Fri May 29 23:12:07 PDT 2009,NO_QUERY,NikkiHope,"['congratul', 'class', 'proud', 'guy']",Congratulations Class of 2009! I'm so proud of you guys! 
468284,0,2175960302,Mon Jun 15 02:30:18 PDT 2009,NO_QUERY,LocalJoost,"['wonder', 'iran', 'get', 'tien', 'min', 'squar', 'episod']",I wonder if Iran is now getting its own Tien An Min square episode 
1395781,4,2053760853,Sat Jun 06 05:37:08 PDT 2009,NO_QUERY,pob34,"['good', 'thank', 'plan', 'today']","@ComedyQueen all good thanks, any plans today.   "
